url,address,location,price,detail1,detail2,page
"https://www.loopnet.com/Listing/968-Addison-St-Berkeley-CA/39340207/","968 Addison St","Berkeley, CA 94710","$3,996,000","5.16% Cap Rate","18 Unit Apartment Building","5"
"https://www.loopnet.com/Listing/2801-College-Ave-Berkeley-CA/39339768/","2801 College Ave","Berkeley, CA 94705","$4,628,000","5.60% Cap Rate","21 Unit Apartment Building","5"
"https://www.loopnet.com/Listing/2231-2233-Grant-St-Berkeley-CA/39339640/","2231-2233 Grant St","Berkeley, CA 94703","$5,200,000","5.69% Cap Rate","22 Unit Apartment Building","5"
"https://www.loopnet.com/Listing/25039-Cypress-Ave-Hayward-CA/39326880/","25039 Cypress Ave","Hayward, CA 94544","$2,250,000","5.52% Cap Rate","9 Unit Apartment Building","5"
"https://www.loopnet.com/Listing/960-962-W-Weddell-Dr-Sunnyvale-CA/39322980/","960-962 W Weddell Dr","Sunnyvale, CA 94089","$4,775,000","5.53% Cap Rate","20 Unit Apartment Building","5"
"https://www.loopnet.com/Listing/1272-Hampshire-St-San-Francisco-CA/39313312/","1272 Hampshire St","San Francisco, CA 94110","$999,000","7.02% Cap Rate","3 Unit Apartment Building","5"
"https://www.loopnet.com/Listing/1507-Prince-St-Berkeley-CA/39310660/","1507 Prince St","Berkeley, CA 94703","$2,850,000","7.46% Cap Rate","13 Unit Apartment Building","5"
"https://www.loopnet.com/Listing/1140-E-22nd-St-Oakland-CA/39307330/","1140 E 22nd St","Oakland, CA 94606","$1,725,000","6.42% Cap Rate","5 Unit Apartment Building","5"
"https://www.loopnet.com/Listing/1610-Milvia-St-Berkeley-CA/39307288/","1610 Milvia St","Berkeley, CA 94709","$5,199,000","8 Unit Apartment Building","6,766 SF","5"
"https://www.loopnet.com/Listing/2041-Beatrice-Ct-San-Jose-CA/39302195/","2041 Beatrice Ct","San Jose, CA 95128","$3,300,000","12 Unit Apartment Building","6,104 SF","5"
"https://www.loopnet.com/Listing/1519-48th-Ave-Oakland-CA/39302087/","1519 48th Ave","Oakland, CA 94601","MKD Group Realty","$649,000","9.73% Cap Rate","5"
"https://www.loopnet.com/Listing/1364-E-27th-St-Oakland-CA/39293712/","1364 E 27th St","Oakland, CA 94606","$1,225,000","7.08% Cap Rate","6 Unit Apartment Building","5"
"https://www.loopnet.com/Listing/116-Pine-St-Redwood-City-CA/39292584/","116 Pine St","Redwood City, CA 94063","$3,495,000","10 Unit Apartment Building","6,300 SF","5"
"https://www.loopnet.com/Listing/1625-Palmetto-Ave-Pacifica-CA/39290732/","1625 Palmetto Ave","Pacifica, CA 94044","$3,228,000","4.99% Cap Rate","8 Unit Apartment Building","5"
"https://www.loopnet.com/Listing/431-S-11th-St-San-Jose-CA/39273283/","431 S 11th St","San Jose, CA 95112","$2,725,000","5.19% Cap Rate","9 Unit Apartment Building","5"
"https://www.loopnet.com/Listing/229-Whitney-St-San-Francisco-CA/39272603/","229 Whitney St","San Francisco, CA 94131","$2,200,000","3.82% Cap Rate","3 Unit Apartment Building","5"
"https://www.loopnet.com/Listing/1228-36th-Ave-Oakland-CA/39255631/","1228 36th Ave","Oakland, CA 94601","$8,225,000","7.00% Cap Rate","13 Unit Apartment Building","5"
"https://www.loopnet.com/Listing/899-W-San-Carlos-St-San-Jose-CA/39254576/","899 W San Carlos St","San Jose, CA 95126","$1,899,000","2,203 SF","Built in 1920","5"
"https://www.loopnet.com/Listing/1920-Latham-Rd-Mountain-View-CA/39251173/","1920 Latham Rd","Mountain View, CA 94040","$8,928,000","5.00% Cap Rate","23 Unit Apartment Building","5"
"https://www.loopnet.com/Listing/407-Raymond-Ave-San-Jose-CA/39242256/","407 Raymond Ave","San Jose, CA 95128","$1,298,000","4.25% Cap Rate","2 Unit Apartment Building","5"
"https://www.loopnet.com/Listing/3203-14th-Ave-Oakland-CA/39227890/","3203 14th Ave","Oakland, CA 94602","$1,350,000","6.71% Cap Rate","9 Unit Apartment Building","5"
"https://www.loopnet.com/Listing/2275-Grove-Way-Castro-Valley-CA/39215117/","2275 Grove Way","Castro Valley, CA 94546","$12,950,000","5.25% Cap Rate","37 Unit Apartment Building","5"
"https://www.loopnet.com/Listing/135-Spring-Grove-Ave-San-Rafael-CA/39214972/","135 Spring Grove Ave","San Rafael, CA 94901","Holmes Burrell Real Estate","$2,450,000","3 Unit Apartment Building","5"
"https://www.loopnet.com/Listing/176-180-Langton-St-San-Francisco-CA/39209266/","176-180 Langton St","San Francisco, CA 94103","$1,495,000","4.68% Cap Rate","3 Unit Apartment Building","5"
"https://www.loopnet.com/Listing/4422-Ygnacio-Ave-Oakland-CA/39202327/","4422 Ygnacio Ave","Oakland, CA 94601","MKD Group Realty","$550,000","6.00% Cap Rate","5"
"https://www.loopnet.com/Listing/1237-1241-Coronado-Dr-Sunnyvale-CA/39202273/","1237-1241 Coronado Dr","Sunnyvale, CA 94086","$4,560,000","3.80% Cap Rate","8 Unit Apartment Building","6"
"https://www.loopnet.com/Listing/1504-13th-Ave-Oakland-CA/39195627/","1504 13th Ave","Oakland, CA 94606","$1,550,000","7.78% Cap Rate","8 Unit Apartment Building","6"
"https://www.loopnet.com/Listing/1180-Saranap-Ave-Walnut-Creek-CA/39194404/","1180 Saranap Ave","Walnut Creek, CA 94595","$5,500,000","6.23% Cap Rate","24 Unit Apartment Building","6"
"https://www.loopnet.com/Listing/2171-2175-Allston-Way-Berkeley-CA/39181199/","2171-2175 Allston Way","Berkeley, CA 94704","$16,800,000","5.39% Cap Rate","47 Unit Apartment Building","6"
"https://www.loopnet.com/Listing/2243-2245-Ashby-Ave-Berkeley-CA/39180170/","2243-2245 Ashby Ave","Berkeley, CA 94705","$3,200,000","5.71% Cap Rate","5 Unit Apartment Building","6"
"https://www.loopnet.com/Listing/1620-Fruitvale-Ave-Oakland-CA/39177563/","1620 Fruitvale Ave","Oakland, CA 94601","$2,950,000","5.50% Cap Rate","30 Unit Apartment Building","6"
"https://www.loopnet.com/Listing/1603-Revere-Ave-San-Francisco-CA/39167712/","1603 Revere Ave","San Francisco, CA 94124","$949,000","7.39% Cap Rate","3 Unit Apartment Building","6"
"https://www.loopnet.com/Listing/225-Ellis-St-San-Francisco-CA/39165497/","225 Ellis St","San Francisco, CA 94102","$3,980,000","16 Unit Apartment Building","6,567 SF","6"
"https://www.loopnet.com/Listing/40775-Max-Dr-Fremont-CA/39149642/","40775 Max Dr","Fremont, CA 94538","Amit Urban","$2,050,000","4 Unit Apartment Building","6"
"https://www.loopnet.com/Listing/1235-Leigh-Ave-San-Jose-CA/39148230/","1235 Leigh Ave","San Jose, CA 95126","$5,050,000","5.92% Cap Rate","18 Unit Apartment Building","6"
"https://www.loopnet.com/Listing/5653-Via-Monte-Dr-San-Jose-CA/39100039/","5653 Via Monte Dr","San Jose, CA 95118","$1,700,000","3.95% Cap Rate","4 Unit Apartment Building","6"
"https://www.loopnet.com/Listing/315-E-Okeefe-St-Palo-Alto-CA/39086508/","315 E Okeefe St","Palo Alto, CA 94303","$9,000,000","5.00% Cap Rate","38 Unit Apartment Building","6"
"https://www.loopnet.com/Listing/5600-El-Dorado-Ave-El-Cerrito-CA/39069427/","5600 El Dorado Ave","El Cerrito, CA 94530","$2,295,000","6.04% Cap Rate","10 Unit Apartment Building","6"
"https://www.loopnet.com/Listing/3031-Chestnut-St-Oakland-CA/39053804/","3031 Chestnut St","Oakland, CA 94608","$895,000","6.48% Cap Rate","2 Unit Apartment Building","6"
"https://www.loopnet.com/Listing/661-Fillmore-St-San-Francisco-CA/39052797/","661 Fillmore St","San Francisco, CA 94117","$3,675,000","5.54% Cap Rate","10 Unit Apartment Building","6"
"https://www.loopnet.com/Listing/523-530-N-1st-St-San-Jose-CA/39052528/","523-530 N 1st St","San Jose, CA 95112","$10,600,000","6.10% Cap Rate","39 Unit Apartment Building","6"
"https://www.loopnet.com/Listing/470-Del-Medio-Ave-Mountain-View-CA/39032651/","470 Del Medio Ave","Mountain View, CA 94040","$3,900,000","4.71% Cap Rate","10 Unit Apartment Building","6"
"https://www.loopnet.com/Listing/1736-23rd-Ave-Oakland-CA/39032540/","1736 23rd Ave","Oakland, CA 94606","$1,395,000","5.85% Cap Rate","13 Unit Apartment Building","6"
"https://www.loopnet.com/Listing/2345-92nd-Ave-Oakland-CA/38989796/","2345 92nd Ave","Oakland, CA 94603","$1,300,500","10.96% Cap Rate","11 Unit Apartment Building","6"
"https://www.loopnet.com/Listing/20324-Forest-Ave-Castro-Valley-CA/38987731/","20324 Forest Ave","Castro Valley, CA 94546","$6,150,000","5.81% Cap Rate","20 Unit Apartment Building","6"
"https://www.loopnet.com/Listing/3691-Cape-Cod-Ct-San-Jose-CA/38972848/","3691 Cape Cod Ct","San Jose, CA 95117","Silicon Valley Multifamily Group","$2,048,000","3.92% Cap Rate","6"
"https://www.loopnet.com/Listing/807-Burnett-Ave-San-Francisco-CA/38968303/","807 Burnett Ave","San Francisco, CA 94131","$2,500,000","5.11% Cap Rate","5 Unit Apartment Building","6"
"https://www.loopnet.com/Listing/875-Wood-St-Oakland-CA/38848361/","875 Wood St","Oakland, CA 94607","$1,260,000","2 Unit Apartment Building","2,084 SF","6"
"https://www.loopnet.com/Listing/986-Kains-Ave-Albany-CA/38846191/","986 Kains Ave","Albany, CA 94706","$2,250,000","4.71% Cap Rate","5 Unit Apartment Building","6"
"https://www.loopnet.com/Listing/4-Single-Family-Homes-Portfolio-San-Jose/38834336/","4 Single Family Homes Portfolio San Jose","","$3,989,000","4 Multifamily Properties","","6"
"https://www.loopnet.com/Listing/6446-6452-Colby-St-Oakland-CA/38781829/","6446-6452 Colby St","Oakland, CA 94618","$2,195,000","5.85% Cap Rate","9 Unit Apartment Building","7"
"https://www.loopnet.com/Listing/480-Grant-Ave-San-Francisco-CA/38766618/","480 Grant Ave","San Francisco, CA 94108","$5,200,000","5 Unit Apartment Building","8,858 SF","7"
"https://www.loopnet.com/Listing/5492-Ruth-Ave-Oakland-CA/38720337/","5492 Ruth Ave","Oakland, CA 94601","$885,000","6.00% Cap Rate","4 Unit Apartment Building","7"
"https://www.loopnet.com/Listing/419-Harvey-Pl-Pacifica-CA/38708962/","419 Harvey Pl","Pacifica, CA 94044","Home Sales Team Inc","$1,850,000","3.74% Cap Rate","7"
"https://www.loopnet.com/Listing/40-Leafwood-Cir-San-Rafael-CA/38657645/","40 Leafwood Cir","San Rafael, CA 94901","MKD Group Realty","$1,400,000","6.52% Cap Rate","7"
"https://www.loopnet.com/Listing/214-Barrett-Ave-Richmond-CA/38610069/","214 Barrett Ave","Richmond, CA 94801","$725,000","3 Unit Apartment Building","2,484 SF","7"
"https://www.loopnet.com/Listing/2391-2393-Mission-St-San-Francisco-CA/38609913/","2391-2393 Mission St","San Francisco, CA 94110","$1,248,000","6.61% Cap Rate","3 Unit Apartment Building","7"
"https://www.loopnet.com/Listing/1454-S-Van-Ness-Ave-San-Francisco-CA/38560247/","1454 S Van Ness Ave","San Francisco, CA 94110","$4,400,000","5.08% Cap Rate","5 Unit Apartment Building","7"
"https://www.loopnet.com/Listing/811-815-Oak-St-San-Francisco-CA/38559337/","811-815 Oak St","San Francisco, CA 94117","$4,500,000","6.04% Cap Rate","4 Unit Apartment Building","7"
"https://www.loopnet.com/Listing/The-Spartans-Portfolio-38-SRO-Units/38510761/","The Spartans Portfolio - 38 SRO Units","","$4,000,000","6.40% Cap Rate","4 Multifamily Properties","7"
"https://www.loopnet.com/Listing/528-Grand-Ave-South-San-Francisco-CA/38508876/","528 Grand Ave","South San Francisco, CA 94080","$2,799,800","5.22% Cap Rate","7 Unit Apartment Building","7"
"https://www.loopnet.com/Listing/3126-Lone-Tree-Way-Antioch-CA/38505590/","3126 Lone Tree Way","Antioch, CA 94509","$3,850,000","6.05% Cap Rate","16 Unit Apartment Building","7"
"https://www.loopnet.com/Listing/1520-Leavenworth-St-San-Francisco-CA/38486976/","1520 Leavenworth St","San Francisco, CA 94109","$2,995,000","5.42% Cap Rate","7 Unit Apartment Building","7"
"https://www.loopnet.com/Listing/669-Masson-Ave-San-Bruno-CA/38480601/","669 Masson Ave","San Bruno, CA 94066","$2,050,000","4.11% Cap Rate","4 Unit Apartment Building","7"
"https://www.loopnet.com/Listing/483-Joaquin-Ave-San-Leandro-CA/38476511/","483 Joaquin Ave","San Leandro, CA 94577","$1,595,000","6.38% Cap Rate","5 Unit Apartment Building","7"
"https://www.loopnet.com/Listing/3464-Champion-St-Oakland-CA/38473608/","3464 Champion St","Oakland, CA 94602","$999,999","5.96% Cap Rate","6 Unit Apartment Building","7"
"https://www.loopnet.com/Listing/610-616-South-Amphlett-Blvd/38454274/","610-616 South Amphlett Blvd","","$4,800,000","6.28% Cap Rate","2 Properties | Mixed Types","7"
"https://www.loopnet.com/Listing/522-526-40th-St-Oakland-CA/38439577/","522-526 40th St","Oakland, CA 94609","$1,650,000","6.79% Cap Rate","8 Unit Apartment Building","7"
"https://www.loopnet.com/Listing/1523-1527-8th-Ave-Oakland-CA/38425135/","1523-1527 8th Ave","Oakland, CA 94606","$3,250,000","7.62% Cap Rate","20 Unit Apartment Building","7"
"https://www.loopnet.com/Listing/2421-Carlmont-Dr-Belmont-CA/38423173/","2421 Carlmont Dr","Belmont, CA 94002","$7,800,000","4.68% Cap Rate","18 Unit Apartment Building","7"
"https://www.loopnet.com/Listing/1533-Julia-St-Berkeley-CA/38409443/","1533 Julia St","Berkeley, CA 94703","$1,295,000","7.92% Cap Rate","4 Unit Apartment Building","7"
"https://www.loopnet.com/Listing/1364-1368-47th-Ave-San-Francisco-CA/38396197/","1364-1368 47th Ave","San Francisco, CA 94122","$1,550,000","5.27% Cap Rate","5 Unit Apartment Building","7"
"https://www.loopnet.com/Listing/4328-4330-Geary-Blvd-San-Francisco-CA/38359382/","4328-4330 Geary Blvd","San Francisco, CA 94118","$2,475,000","8.17% Cap Rate","12 Unit Apartment Building","7"
"https://www.loopnet.com/Listing/2140-Dutch-Slough-Rd-Oakley-CA/38352977/","2140 Dutch Slough Rd","Oakley, CA 94561","$1,695,000","6.50% Cap Rate","9 Unit Apartment Building","7"
"https://www.loopnet.com/Listing/2004-27th-Ave-Oakland-CA/38330099/","2004 27th Ave","Oakland, CA 94601","$995,000","6.07% Cap Rate","7 Unit Apartment Building","7"
"https://www.loopnet.com/Listing/1730-Bay-Rd-Palo-Alto-CA/38310524/","1730 Bay Rd","Palo Alto, CA 94303","$19,000,000","3.87% Cap Rate","78 Unit Apartment Building","8"
"https://www.loopnet.com/Listing/16005-Mateo-St-San-Leandro-CA/38285414/","16005 Mateo St","San Leandro, CA 94578","$3,295,000","7.68% Cap Rate","13 Unit Apartment Building","8"
"https://www.loopnet.com/Listing/937-Las-Juntas-St-Martinez-CA/38281929/","937 Las Juntas St","Martinez, CA 94553","$950,000","6.15% Cap Rate","3 Unit Apartment Building","8"
"https://www.loopnet.com/Listing/256-La-Pala-Dr-San-Jose-CA/38281648/","256 La Pala Dr","San Jose, CA 95127","$11,800,000","6.03% Cap Rate","38 Unit Apartment Building","8"
"https://www.loopnet.com/Listing/518-19th-Ave-San-Mateo-CA/38267327/","518 19th Ave","San Mateo, CA 94403","$2,450,000","4.03% Cap Rate","7 Unit Apartment Building","8"
"https://www.loopnet.com/Listing/1380-48th-Ave-San-Francisco-CA/38255221/","1380 48th Ave","San Francisco, CA 94122","$2,898,000","6.04% Cap Rate","8 Unit Apartment Building","8"
"https://www.loopnet.com/Listing/944-Fletcher-Ln-Hayward-CA/38220678/","944 Fletcher Ln","Hayward, CA 94541","$4,350,000","5.98% Cap Rate","18 Unit Apartment Building","8"
"https://www.loopnet.com/Listing/121-Lorton-Ave-Burlingame-CA/38163936/","121 Lorton Ave","Burlingame, CA 94010","$4,950,000","3.00% Cap Rate","9 Unit Apartment Building","8"
"https://www.loopnet.com/Listing/736-14th-St-San-Francisco-CA/38145422/","736 14th St","San Francisco, CA 94114","$2,780,000","6.29% Cap Rate","6 Unit Apartment Building","8"
"https://www.loopnet.com/Listing/1817-6th-St-Berkeley-CA/38143375/","1817 6th St","Berkeley, CA 94710","$2,045,000","7.00% Cap Rate","5 Unit Apartment Building","8"
"https://www.loopnet.com/Listing/1921-Dwight-Way-Berkeley-CA/38140333/","1921 Dwight Way","Berkeley, CA 94704","$1,195,000","3.76% Cap Rate","2 Unit Apartment Building","8"
"https://www.loopnet.com/Listing/The-Wainwright-Apartments/38114451/","The Wainwright Apartments","","$5,000,000","6 Multifamily Properties","","8"
"https://www.loopnet.com/Listing/15609-Ronda-St-San-Lorenzo-CA/38103316/","15609 Ronda St","San Lorenzo, CA 94580","$2,000,000","4.84% Cap Rate","7 Unit Apartment Building","8"
"https://www.loopnet.com/Listing/1299-Leigh-Ave-San-Jose-CA/38029276/","1299 Leigh Ave","San Jose, CA 95126","$10,650,000","5.87% Cap Rate","36 Unit Apartment Building","8"
"https://www.loopnet.com/Listing/1761-1763-16th-St-Oakland-CA/37973055/","1761-1763 16th St","Oakland, CA 94607","$308,000","2 Units Available","Office/Retail Condo","8"
"https://www.loopnet.com/Listing/350-Lafayette-Ave-San-Leandro-CA/37965875/","350 Lafayette Ave","San Leandro, CA 94577","$1,750,000","5.29% Cap Rate","5 Unit Apartment Building","8"
"https://www.loopnet.com/Listing/185-Belleview-Dr-San-Leandro-CA/37965867/","185 Belleview Dr","San Leandro, CA 94577","$1,650,000","5.41% Cap Rate","5 Unit Apartment Building","8"
"https://www.loopnet.com/Listing/28222-Lustig-Ct-Hayward-CA/37962376/","28222 Lustig Ct","Hayward, CA 94544","$9,795,000","6.90% Cap Rate","24 Unit Apartment Building","8"
"https://www.loopnet.com/Listing/667-10th-St-Oakland-CA/37918806/","667 10th St","Oakland, CA 94607","$995,000","6.40% Cap Rate","4 Unit Apartment Building","8"
"https://www.loopnet.com/Listing/1458-E-33rd-St-Oakland-CA/37884788/","1458 E 33rd St","Oakland, CA 94602","Frank Hennefer Realtor","$2,678,000","18 Unit Apartment Building","8"
"https://www.loopnet.com/Listing/1140-El-Camino-Real-Burlingame-CA/37847823/","1140 El Camino Real","Burlingame, CA 94010","$2,995,000","3.74% Cap Rate","6 Unit Apartment Building","8"
"https://www.loopnet.com/Listing/1919-Curtis-St-Berkeley-CA/37805122/","1919 Curtis St","Berkeley, CA 94702","$3,100,000","4.52% Cap Rate","10 Unit Apartment Building","8"
"https://www.loopnet.com/Listing/539-Mandana-Blvd-Oakland-CA/37771646/","539 Mandana Blvd","Oakland, CA 94610","$1,650,000","6.95% Cap Rate","7 Unit Apartment Building","8"
"https://www.loopnet.com/Listing/184-13th-St-Oakland-CA/37654286/","184 13th St","Oakland, CA 94612","$11,500,000","7.70% Cap Rate","98 Unit Apartment Building","8"
"https://www.loopnet.com/Listing/400-Lagunitas-Ave-Oakland-CA/37626443/","400 Lagunitas Ave","Oakland, CA 94610","$1,325,000","8.80% Cap Rate","8 Unit Apartment Building","8"
"https://www.loopnet.com/Listing/2062-Washington-Ave-San-Leandro-CA/37601412/","2062 Washington Ave","San Leandro, CA 94577","Dudum Real Estate Group","$799,999","2 Unit Apartment Building","9"
